ID,Distributor Name,Location,Car Name,Manufacturer Name,Car Type,Color,Gearbox,Number of Seats,Number of Doors,Energy,Manufactured Year,Price,Mileage,Engine Power,Purchased Date,Car Sale Status,Sold Date,Purchased Price,Sold Price,Margin,Sales Agent Name,Sales Rating,Sales Commission,Feedback
990aa10a-6ec5-4027-b7bb-f2ebd445e01e,Distributor A,Location X,Model Y,Manufacturer A,Truck,Red,Automatic,5,2,Diesel,2016,7900,1707,97,2015-10-20,Un Sold,,6462,,,Agent E,4,0,Good
c980dfbd-b03a-4915-a0e5-48eae928950c,Distributor B,Location X,Model Z,Manufacturer A,Truck,Blue,Manual,4,4,Electric,2017,9200,21461,100,2023-10-29,Un Sold,,8649,,,Agent E,2,0,Good
151ea38c-d3b8-4124-9eef-60de696d954f,Distributor B,Location Z,Model X,Manufacturer C,Truck,Black,Manual,5,4,Hybrid,2020,8400,51399,104,2020-06-05,Un Sold,,7779,,,Agent B,2,0,Good
b9273ac6-94d6-4b10-8e33-4280fd364589,Distributor B,Location Y,Model X,Manufacturer B,Truck,Gray,Automatic,4,4,Hybrid,2016,8800,57817,101,2024-02-16,Un Sold,,7615,,,Agent A,1,0,Excellent
12b41038-f181-4f1b-a0ef-391bd1b43566,Distributor B,Location W,Model X,Manufacturer A,SUV,White,Manual,7,4,Petrol,2019,8000,10198,102,2016-08-16,Un Sold,,6150,,,Agent B,5,0,Good
74c03709-78b9-4bf2-95ed-aa7e48056053,Distributor D,Location W,Model Y,Manufacturer A,Convertible,Blue,Manual,4,4,Diesel,2019,9100,37266,103,2021-12-12,Sold,2024-02-13,7996,8001,0.06253126563281641,Agent A,3,0.01,Excellent
af7adc76-4c9a-48f7-9035-3b381a8c912f,Distributor C,Location W,Model Z,Manufacturer A,Convertible,Black,Automatic,5,4,Hybrid,2019,10000,9602,105,2016-03-16,Un Sold,,8621,,,Agent D,3,0,Good
e6cca3cf-74e1-44a9-85d4-cfe4f794bacf,Distributor A,Location Z,Model Z,Manufacturer B,Truck,Blue,Automatic,4,4,Electric,2017,9200,12328,275,2019-06-10,Un Sold,,7421,,,Agent C,2,0,Poor
b412a359-6e8b-49b0-9f24-1eca04526487,Distributor B,Location W,Model Z,Manufacturer A,Hatchback,Blue,Manual,5,4,Hybrid,2015,7900,74824,92,2021-03-27,Un Sold,,6356,,,Agent C,5,0,Good
08c31bba-3364-4565-9691-554658f527e3,Distributor D,Location W,Model Z,Manufacturer B,Truck,Blue,Manual,2,2,Electric,2017,9200,204868,98,2023-03-06,Un Sold,,8297,,,Agent E,3,0,Excellent
eb60feaa-e1c3-4d0f-ac12-84d320f020e5,Distributor C,Location X,Model Z,Manufacturer C,Truck,Red,Automatic,5,4,Petrol,2018,7600,36731,97,2023-07-21,Un Sold,,6792,,,Agent C,1,0,Good
d288d4ff-be6b-4a51-9b18-628387a657dd,Distributor B,Location Z,Model Y,Manufacturer A,Hatchback,White,Automatic,4,5,Petrol,2021,6300,17602,92,2015-05-18,Un Sold,,5461,,,Agent E,5,0,Excellent
90df8910-910a-41a2-9bbe-e0a83888e12a,Distributor B,Location W,Model X,Manufacturer C,SUV,Black,Automatic,5,5,Electric,2017,9700,56622,106,2023-11-14,Un Sold,,8711,,,Agent E,2,0,Excellent
572e0a79-9a59-47ff-91ca-9d613f8c9290,Distributor D,Location W,Model X,Manufacturer B,Truck,Black,Manual,2,4,Electric,2020,8900,71643,200,2022-03-06,Un Sold,,7657,,,Agent A,1,0,Poor
1924c80b-bb76-40ca-85ee-ad6d5260b567,Distributor D,Location X,Model X,Manufacturer B,Truck,Black,Manual,5,4,Hybrid,2020,8400,662038,102,2023-11-24,Un Sold,,7129,,,Agent C,5,0,Average
31995bc5-f1a2-4953-9007-07690ecb4efd,Distributor B,Location X,Model Z,Manufacturer A,Truck,White,Manual,5,4,Electric,2019,9000,4816,103,2017-07-20,Un Sold,,7685,,,Agent B,4,0,Good
6de1df22-7ff9-47d0-b844-1f51d19c9386,Distributor A,Location Z,Model X,Manufacturer C,Convertible,Red,Manual,5,4,Diesel,2021,8900,36301,253,2020-01-17,Un Sold,,7620,,,Agent B,5,0,Good
242b8795-0c40-4e1c-bd33-ba524fa68bfa,Distributor C,Location W,Model Y,Manufacturer A,Sedan,Black,Manual,5,4,Petrol,2022,6700,40860,110,2020-01-06,Un Sold,,5938,,,Agent E,4,0,Excellent
77a22c6d-28d7-4f19-bfbd-b551bffe2ba9,Distributor B,Location Z,Model Y,Manufacturer C,Truck,Blue,Manual,5,2,Hybrid,2016,8800,19476,100,2017-10-08,Un Sold,,7532,,,Agent D,1,0,Excellent
fd08ff5d-97e9-4c5e-a083-825202e74d06,Distributor A,Location Y,Model X,Manufacturer B,Convertible,Black,Manual,4,4,Electric,2016,10800,38677,102,2022-10-11,Un Sold,,9706,,,Agent C,3,0,Good
d9d12fea-625b-48f9-91fb-38f870bea7ef,Distributor C,Location X,Model X,Manufacturer B,Hatchback,Red,Automatic,2,2,Diesel,2019,6600,72686,102,2020-11-02,Un Sold,,4894,,,Agent B,3,0,Good
8a86e2eb-476c-41a1-a65f-8f4734e1851c,Distributor C,Location Z,Model Y,Manufacturer A,SUV,Red,Automatic,4,4,Hybrid,2023,8600,52604,93,2019-11-01,Sold,2020-01-29,7230,7244,0.19363762102351315,Agent C,2,0.028,Excellent
706931f6-140c-44a7-9410-8ab6f9cf52e5,Distributor D,Location W,Model Y,Manufacturer A,Truck,Blue,Manual,2,4,Electric,2017,9200,29524,95,2015-11-29,Un Sold,,8252,,,Agent C,1,0,Excellent
7aa6a1f6-1bfc-4ddb-9567-2faf03f39ba3,Distributor A,Location Z,Model X,Manufacturer A,Convertible,Red,Automatic,5,4,Diesel,2019,9100,852112,240,2017-03-10,Un Sold,,7565,,,Agent A,4,0,Excellent
d6248d05-b9f8-456e-99b2-51af1e298a11,Distributor C,Location Z,Model Z,Manufacturer A,Truck,Gray,Automatic,5,5,Petrol,2021,7300,65386,101,2015-02-25,Un Sold,,5587,,,Agent E,4,0,Poor
5ec75767-d343-4e4e-b221-30d316be65f1,Distributor B,Location W,Model Y,Manufacturer A,Hatchback,Black,Automatic,4,4,Electric,2018,8100,36666,96,2023-11-07,Un Sold,,6454,,,Agent E,4,0,Good
5ebffb51-cc0b-4064-a696-db862b0813bf,Distributor C,Location X,Model X,Manufacturer B,Truck,Red,Automatic,5,2,Diesel,2021,7400,43951,90,2024-10-18,Un Sold,,6201,,,Agent D,5,0,Good
c219a741-fd51-45f3-ab9e-2db56ed7403c,Distributor A,Location Y,Model Z,Manufacturer B,Convertible,Red,Automatic,4,2,Petrol,2017,9200,33381,90,2015-04-01,Un Sold,,7500,,,Agent D,5,0,Excellent
016abd09-79f0-4cb0-a609-e9586c97c2bc,Distributor A,Location X,Model Y,Manufacturer B,Truck,Black,Automatic,5,4,Hybrid,2021,8300,30804,108,2018-06-25,Un Sold,,7185,,,Agent E,5,0,Excellent
f102a88e-1ade-401e-a61c-c1481f647cfb,Distributor B,Location Y,Model Y,Manufacturer C,Convertible,Gray,Automatic,5,4,Petrol,2020,8900,29903,98,2024-10-18,Sold,2024-06-11,8260,8245,-0.18159806295399517,Agent D,3,0,Average
0e2d4f49-0a82-4411-a9df-403623ac8475,Distributor B,Location W,Model X,Manufacturer B,Sedan,Red,Manual,2,2,Electric,2019,8500,463135,264,2023-09-13,Un Sold,,7936,,,Agent C,2,0,Excellent
a4dab92e-774a-4188-bd3b-5dd5a0156c08,Distributor A,Location Z,Model Y,Manufacturer B,Hatchback,White,Automatic,5,2,Electric,2022,7700,67834,116,2019-08-29,Un Sold,,7134,,,Agent A,3,0,Excellent
9d998690-c17f-4306-b912-e1370193cbbb,Distributor B,Location Y,Model Y,Manufacturer B,Convertible,Blue,Automatic,7,4,Petrol,2019,9000,51199,241,2017-05-03,Sold,2019-11-05,8027,8037,0.12457954403886883,Agent B,2,0.02,Excellent
df8fa035-538a-4ce2-82ca-1a66f5d4e4a9,Distributor D,Location Y,Model Z,Manufacturer C,Convertible,White,Automatic,2,4,Diesel,2015,9500,40012,103,2016-10-17,Un Sold,,8167,,,Agent E,1,0,Good
d51b335f-ce9a-4a26-92e1-2492f2ea2080,Distributor D,Location Z,Model X,Manufacturer C,Truck,Blue,Manual,5,4,Hybrid,2021,8300,20959,103,2016-06-25,Un Sold,,6565,,,Agent A,3,0,Good
d83bb83d-e24a-473e-8afe-f4145681efa9,Distributor D,Location Y,Model Y,Manufacturer A,Truck,Gray,Manual,4,5,Diesel,2019,7600,34895,103,2023-01-25,Un Sold,,6262,,,Agent E,5,0,Good
42613885-8f9a-4552-98cb-da31aceaf3d6,Distributor B,Location Z,Model X,Manufacturer B,Truck,Blue,Manual,4,5,Electric,2018,9100,72894,107,2015-08-07,Un Sold,,8515,,,Agent B,2,0,Excellent
d45802c4-c633-40e5-8985-f871a8367b01,Distributor C,Location W,Model Z,Manufacturer A,Truck,Red,Manual,4,5,Electric,2021,8800,63987,91,2023-11-02,Un Sold,,7388,,,Agent B,5,0,Average
0d614582-af98-4c99-9d10-862e11a12619,Distributor C,Location X,Model X,Manufacturer C,Truck,Black,Manual,4,4,Diesel,2016,7900,74332,98,2018-04-07,Un Sold,,6396,,,Agent C,3,0,Average
0a879b1a-ae59-48d5-b2be-df779fa1365c,Distributor D,Location W,Model Y,Manufacturer A,Truck,Black,Manual,4,4,Petrol,2024,7000,257254,102,2021-01-04,Un Sold,,5643,,,Agent D,2,0,Excellent
52b22fe6-d109-40fd-aeac-3556bd8f351a,Distributor A,Location Z,Model Z,Manufacturer C,Hatchback,Black,Automatic,4,4,Electric,2021,7800,49406,104,2022-01-10,Sold,2023-07-01,6739,6744,0.07419498441905327,Agent D,1,0.01,Excellent
0d82d6ff-54aa-44cc-ab00-7fe29fb73a5f,Distributor D,Location Y,Model Z,Manufacturer B,SUV,White,Automatic,4,4,Hybrid,2016,9300,41521,101,2016-08-31,Un Sold,,8539,,,Agent B,2,0,Good
3d32536a-09cf-4d50-8cb6-2fd0772bec22,Distributor C,Location W,Model X,Manufacturer A,Truck,Red,Automatic,5,4,Petrol,2018,7600,61907,98,2022-10-12,Un Sold,,6824,,,Agent C,4,0,Good
9998c637-cd8d-4984-845f-cb145e96b48c,Distributor B,Location Z,Model X,Manufacturer A,Truck,Gray,Automatic,4,2,Hybrid,2020,8400,55250,108,2016-08-23,Un Sold,,7642,,,Agent E,5,0,Excellent
ff2b7ec8-e77f-4931-9d55-02ed7c068979,Distributor D,Location Z,Model Z,Manufacturer A,Truck,Gray,Automatic,7,5,Petrol,2017,7700,1804,102,2018-02-12,Un Sold,,6084,,,Agent E,1,0,Excellent
fe36b3e9-9f7d-43ac-af00-04ff70f8bd29,Distributor B,Location Y,Model Z,Manufacturer A,Sedan,Black,Manual,5,2,Diesel,2018,7200,58428,103,2023-11-25,Un Sold,,5587,,,Agent E,5,0,Good
372bd017-0827-47f3-bb9f-46e4fe5554c1,Distributor B,Location W,Model Z,Manufacturer A,Convertible,Red,Automatic,5,4,Petrol,2022,8700,29793,98,2016-03-21,Un Sold,,7666,,,Agent D,4,0,Good
5b0f0368-9547-4e69-9073-4e1bf392e7eb,Distributor C,Location W,Model Y,Manufacturer A,Truck,Black,Manual,7,5,Electric,2019,9000,14682,98,2015-07-29,Un Sold,,7375,,,Agent B,5,0,Excellent
7b13eab5-933e-4ff6-a218-e0deb5642145,Distributor B,Location X,Model X,Manufacturer C,Sedan,Blue,Manual,5,4,Petrol,2020,6900,19944,106,2018-06-03,Un Sold,,6037,,,Agent D,1,0,Excellent
72d92b4f-7c55-449c-b963-2ab3fd53ac16,Distributor B,Location W,Model X,Manufacturer B,Truck,Blue,Manual,5,2,Diesel,2022,7300,26743,90,2022-07-21,Un Sold,,5340,,,Agent D,1,0,Poor
5c1b2a93-b3f3-4bb1-a99e-ba73c58bbad6,Distributor D,Location W,Model Y,Manufacturer B,Truck,Black,Automatic,2,5,Diesel,2024,7100,13553,106,2017-03-14,Un Sold,,6416,,,Agent E,3,0,Excellent
6bcb638f-02f3-431a-809e-9b915d709c0c,Distributor C,Location Y,Model Z,Manufacturer B,Convertible,Red,Automatic,2,4,Petrol,2017,9200,59647,106,2019-02-03,Un Sold,,7726,,,Agent B,3,0,Excellent
23a73be4-1284-4e49-9e84-6291ec95ae66,Distributor A,Location Y,Model X,Manufacturer C,Hatchback,Blue,Manual,5,4,Diesel,2016,6900,40954,101,2019-02-09,Un Sold,,5177,,,Agent C,1,0,Excellent
1ebd5e9b-ba5c-4b9a-b69a-d826dacb5793,Distributor D,Location X,Model Y,Manufacturer C,Truck,White,Manual,2,2,Hybrid,2015,8900,38383,99,2022-03-17,Sold,2022-03-11,8255,8252,-0.036341611144760755,Agent D,3,0,Excellent
c4b3727e-8839-452d-b518-13d8c2a5e23d,Distributor D,Location Z,Model X,Manufacturer A,Truck,Red,Manual,5,4,Petrol,2021,7300,37820,100,2019-01-01,Un Sold,,6452,,,Agent B,2,0,Excellent
9e8ea0ac-b117-4bee-9c0d-8e33560d0108,Distributor C,Location X,Model X,Manufacturer C,Truck,White,Automatic,2,5,Hybrid,2024,8000,617957,90,2017-11-19,Un Sold,,6744,,,Agent B,2,0,Good
5a284b79-05f8-4894-be43-75be597a701b,Distributor B,Location Z,Model Z,Manufacturer C,Truck,Blue,Manual,4,4,Hybrid,2022,8200,69720,97,2019-05-05,Sold,2019-12-07,7035,7031,-0.05685856432125089,Agent E,2,0,Excellent
0dd81f00-d010-4021-9638-4743322b57ac,Distributor D,Location Y,Model Z,Manufacturer A,Truck,White,Manual,4,4,Diesel,2021,7400,43206,108,2021-06-24,Un Sold,,6222,,,Agent D,3,0,Good
46ee6b88-82b3-4b69-9b5a-7a8a6e59a5d3,Distributor C,Location Z,Model X,Manufacturer C,Sedan,Blue,Automatic,4,5,Electric,2022,8200,70771,108,2019-08-29,Un Sold,,7680,,,Agent C,2,0,Excellent
2c87d5e2-400a-4844-a688-b20d7714c70d,Distributor C,Location X,Model X,Manufacturer A,Hatchback,White,Manual,5,4,Petrol,2017,6700,18522,103,2017-08-28,Un Sold,,4953,,,Agent A,2,0,Average
5e6c1031-774a-4437-99c8-bedb089572fd,Distributor B,Location W,Model Z,Manufacturer C,Truck,Gray,Manual,4,4,Hybrid,2022,8200,26607,91,2018-01-06,Un Sold,,6549,,,Agent C,2,0,Good
ee64e8cb-e3b6-4c60-98b7-6c20c6a91f8a,Distributor C,Location Y,Model Z,Manufacturer B,Sedan,Black,Automatic,5,4,Diesel,2015,7500,21686,97,2017-05-29,Un Sold,,6459,,,Agent B,5,0,Good
b779e123-8cb2-42e0-88e5-ffb5fd9ea741,Distributor D,Location Y,Model Z,Manufacturer C,Truck,Gray,Automatic,4,4,Electric,2023,8600,12069,99,2018-09-14,Sold,2019-10-14,7655,7641,-0.18288700195950358,Agent A,5,0,Good
84a19323-cbef-461a-b187-ec659562cf3c,Distributor D,Location Y,Model Z,Manufacturer A,Sedan,Red,Automatic,5,5,Diesel,2018,7200,13700,93,2022-02-19,Un Sold,,6132,,,Agent C,2,0,Average
a640c966-7f55-4c86-94a8-e05ab0a23423,Distributor B,Location Y,Model Z,Manufacturer B,Convertible,Red,Automatic,5,4,Diesel,2016,9400,36904,110,2022-05-24,Un Sold,,8804,,,Agent C,3,0,Excellent
b4474514-eaed-406b-843b-af159543d932,Distributor C,Location W,Model Z,Manufacturer C,Sedan,Blue,Manual,2,4,Diesel,2024,6600,18210,105,2017-02-25,Un Sold,,5783,,,Agent E,3,0,Good
fef0867e-6758-4950-8fbc-ec06f61120c0,Distributor B,Location Y,Model X,Manufacturer A,Convertible,Gray,Automatic,5,4,Diesel,2019,9100,9215,93,2023-09-03,Un Sold,,7291,,,Agent D,3,0,Excellent
d6de88d9-1223-41b8-9fa9-4374bb92620c,Distributor D,Location X,Model X,Manufacturer C,Truck,Black,Automatic,4,2,Diesel,2022,7300,50303,99,2015-11-23,Un Sold,,6183,,,Agent E,3,0,Average
68a07f32-e1a1-4136-a2a3-a9e80fbfd5d1,Distributor B,Location X,Model Z,Manufacturer A,Truck,Blue,Manual,4,4,Diesel,2015,8000,65447,101,2024-02-27,Sold,2024-11-19,6736,6743,0.10391923990498812,Agent C,5,0.014,Good
c3928f1f-1c63-4074-8110-c149d076e1c9,Distributor C,Location Z,Model X,Manufacturer A,Truck,Red,Automatic,5,4,Hybrid,2015,8900,944210,105,2016-09-20,Un Sold,,7847,,,Agent D,1,0,Good
b33299b4-fab4-4fc9-8df7-4b765c823bec,Distributor C,Location Z,Model Y,Manufacturer C,Truck,Red,Automatic,4,4,Electric,2016,9300,1847,98,2019-02-24,Un Sold,,8663,,,Agent E,5,0,Excellent
81dd8aaa-d50f-4bda-9bf8-71aaa02ae453,Distributor A,Location W,Model X,Manufacturer A,Truck,Blue,Automatic,2,2,Electric,2016,9300,426815,102,2020-11-11,Un Sold,,7593,,,Agent A,1,0,Excellent
df1348e1-894e-4c9e-95be-252f8bfdc152,Distributor C,Location Z,Model X,Manufacturer A,Sedan,Black,Manual,2,4,Diesel,2018,7200,9362,123,2018-07-11,Un Sold,,6690,,,Agent C,5,0,Poor
4a15beda-b5d6-4f15-bf63-f260d09a1830,Distributor B,Location Z,Model Z,Manufacturer C,Truck,White,Manual,7,4,Electric,2022,8700,2549,109,2022-01-05,Un Sold,,7465,,,Agent C,3,0,Good
c92d4802-26b1-4641-9ac3-bf887bc28a43,Distributor B,Location X,Model Z,Manufacturer C,Truck,Black,Automatic,7,5,Electric,2023,8600,3357,105,2023-11-21,Sold,2023-03-16,7575,7568,-0.0924092409240924,Agent B,2,0,Excellent
5fde5c5d-789f-4f90-bccd-b812650e712a,Distributor D,Location Z,Model Y,Manufacturer A,Truck,White,Automatic,4,4,Hybrid,2019,8500,6483,93,2021-08-20,Un Sold,,7582,,,Agent B,1,0,Excellent
bb2169b1-8db5-4a82-82e7-72fefe1b7450,Distributor D,Location Z,Model Z,Manufacturer C,Convertible,Gray,Automatic,5,4,Petrol,2018,9100,882955,95,2015-02-12,Un Sold,,7823,,,Agent D,5,0,Good
0fb0db9b-f4bb-4c3d-a28a-896d21b8b8c2,Distributor B,Location Z,Model X,Manufacturer A,Truck,Blue,Manual,4,4,Diesel,2024,7100,51226,108,2024-08-15,Un Sold,,6426,,,Agent C,2,0,Excellent
34da3be6-55ef-4e3c-a37a-67aeac31122c,Distributor D,Location Z,Model Z,Manufacturer A,Truck,Gray,Manual,7,2,Electric,2018,9100,687445,93,2019-07-17,Sold,2023-05-16,7436,7423,-0.17482517482517482,Agent E,4,0,Excellent
8a1bdec6-b503-4871-9c96-1061c051d910,Distributor A,Location Y,Model Y,Manufacturer B,Truck,Black,Manual,4,4,Petrol,2015,7900,63933,90,2021-04-06,Un Sold,,7142,,,Agent B,2,0,Excellent
0b668c62-fd47-4b54-9016-3a732df4f2b4,Distributor C,Location X,Model Z,Manufacturer C,Truck,Blue,Automatic,4,4,Electric,2016,9300,38625,104,2016-04-25,Sold,2017-07-17,8496,8506,0.11770244821092278,Agent B,4,0.02,Excellent
0cac42e2-cc04-4a32-bf14-be11e3aed1b8,Distributor B,Location W,Model X,Manufacturer A,Truck,Blue,Manual,2,4,Electric,2020,8900,50034,145,2020-09-07,Sold,2021-07-10,7691,7682,-0.11701989338187492,Agent A,1,0,Good
c826bb83-1d8a-404e-a04d-849b5ec9515c,Distributor A,Location W,Model X,Manufacturer A,Sedan,Gray,Automatic,4,5,Hybrid,2022,7700,29739,107,2019-05-28,Sold,2023-10-09,6262,6262,0.0,Agent E,5,0,Excellent
efdce653-94e2-4fc5-b909-dba0d0e9b38f,Distributor C,Location Z,Model Z,Manufacturer A,Truck,Gray,Manual,4,4,Hybrid,2024,8000,25369,93,2016-12-24,Un Sold,,7295,,,Agent C,1,0,Poor
3be81971-1739-4e17-8a52-680b63b5361d,Distributor D,Location Y,Model Y,Manufacturer A,SUV,White,Automatic,5,5,Electric,2022,9200,126748,98,2022-08-14,Sold,2023-12-07,7693,7698,0.06499415052645262,Agent B,3,0.01,Excellent
7279257b-6ffb-4ba2-bdbe-534ff1f89295,Distributor A,Location X,Model Z,Manufacturer C,Truck,Gray,Manual,4,4,Petrol,2023,7100,32574,101,2016-07-30,Un Sold,,5701,,,Agent B,4,0,Excellent
931a31a6-06c0-43fa-ab7c-b6058b88e37e,Distributor A,Location Z,Model X,Manufacturer A,Truck,Blue,Manual,4,4,Electric,2021,8800,44524,107,2021-05-25,Un Sold,,7009,,,Agent A,3,0,Excellent
c396f222-60f3-40a0-895a-5c4727f366c6,Distributor C,Location X,Model X,Manufacturer A,Truck,Red,Automatic,4,4,Hybrid,2020,8400,52790,265,2023-12-29,Un Sold,,6569,,,Agent D,1,0,Excellent
57a4b12d-c657-438e-b1f6-f57f87e2f089,Distributor C,Location Y,Model X,Manufacturer C,Sedan,Gray,Automatic,4,4,Hybrid,2019,8000,70530,175,2024-12-11,Sold,2024-07-27,6789,6774,-0.22094564737074682,Agent B,2,0,Average
5de05cc6-97ba-4f0e-9258-cfa0ef182710,Distributor D,Location X,Model Z,Manufacturer B,Sedan,Gray,Manual,4,4,Hybrid,2021,7800,50785,100,2017-01-11,Un Sold,,6767,,,Agent D,3,0,Good
2d8b9690-0bfe-462f-a1e3-42757bbe8ef4,Distributor D,Location X,Model Z,Manufacturer C,Sedan,Blue,Automatic,7,2,Hybrid,2015,8400,62136,94,2023-11-30,Un Sold,,7782,,,Agent A,5,0,Excellent
45552f20-62c3-4155-8498-b870dc968a1b,Distributor B,Location W,Model Z,Manufacturer A,Truck,Red,Automatic,4,4,Electric,2024,8500,57284,104,2018-09-17,Un Sold,,7799,,,Agent A,5,0,Good
35e0aa49-1cb5-4829-99f1-d4f5c7111d9c,Distributor A,Location X,Model X,Manufacturer B,Hatchback,Red,Automatic,5,2,Hybrid,2021,7300,64401,101,2024-02-08,Un Sold,,5363,,,Agent C,4,0,Excellent
15d44f1c-c567-48b9-ac94-7befa065a8c8,Distributor B,Location W,Model Y,Manufacturer B,Truck,Red,Manual,5,5,Diesel,2024,7100,58338,108,2017-06-05,Un Sold,,5125,,,Agent E,4,0,Good
b75c5e1a-a9a9-4e88-83cd-a154ce4bae13,Distributor A,Location X,Model X,Manufacturer A,Truck,Blue,Automatic,4,4,Petrol,2017,7700,215516,99,2021-08-19,Sold,2022-06-22,6915,6930,0.21691973969631237,Agent C,4,0.03,Excellent
67fe41dd-70e3-4be3-8359-9a1e8c845a04,Distributor C,Location Z,Model Y,Manufacturer A,Truck,Black,Automatic,4,5,Electric,2021,8800,63261,101,2017-09-27,Sold,2021-07-07,6888,6882,-0.08710801393728224,Agent E,2,0,Excellent
dfe8dd5e-fff5-4a44-9d85-289680916626,Distributor C,Location Z,Model X,Manufacturer C,Truck,Gray,Automatic,4,5,Hybrid,2022,8200,63191,226,2015-07-13,Sold,2020-09-12,6404,6396,-0.12492192379762648,Agent C,2,0,Excellent
861d1ebb-99fc-4a89-877d-4c78d4b54878,Distributor A,Location W,Model Z,Manufacturer B,SUV,Black,Automatic,4,2,Hybrid,2016,9300,57407,101,2017-10-30,Un Sold,,7703,,,Agent C,4,0,Good
db274c74-23dd-4591-a81f-26c847bbac65,Distributor B,Location W,Model X,Manufacturer C,Truck,Blue,Manual,2,4,Hybrid,2022,8200,248482,98,2021-11-28,Un Sold,,6479,,,Agent D,3,0,Excellent
eaf8807b-bc54-46a1-b248-315df2cb2f0f,Distributor C,Location Y,Model Y,Manufacturer A,Convertible,Red,Automatic,2,4,Diesel,2020,9000,44565,94,2016-11-08,Un Sold,,7196,,,Agent B,5,0,Excellent
f96b6c85-9a0c-4125-9577-1b102d215d35,Distributor D,Location W,Model Y,Manufacturer A,Truck,Black,Automatic,5,5,Electric,2019,9000,16293,103,2016-01-08,Un Sold,,8029,,,Agent C,5,0,Poor
b2405bbe-8003-46c3-a4ea-823d538ba847,Distributor D,Location Y,Model Y,Manufacturer A,Hatchback,Blue,Manual,4,2,Electric,2019,8000,63989,139,2017-10-31,Sold,2023-12-11,6676,6666,-0.14979029358897544,Agent C,2,0,Average
9f202d1c-7433-4c92-8d89-d95293f6b604,Distributor D,Location X,Model Z,Manufacturer C,Truck,White,Automatic,4,4,Electric,2015,9400,36294,100,2022-03-19,Un Sold,,8244,,,Agent A,2,0,Good
d10dbc13-0cfd-4627-98a2-cb36f907d7e1,Distributor D,Location Y,Model Y,Manufacturer B,Hatchback,White,Manual,7,2,Petrol,2021,6300,9605,297,2017-04-17,Un Sold,,4879,,,Agent A,3,0,Good
250929d3-3c60-4c2b-b72d-f7af9e70a467,Distributor A,Location X,Model X,Manufacturer A,Convertible,Red,Manual,4,5,Diesel,2019,9100,68289,109,2022-01-15,Un Sold,,7632,,,Agent D,1,0,Poor
977ccc62-bec4-46b7-aef5-79491618fa8f,Distributor C,Location W,Model X,Manufacturer C,Truck,White,Automatic,5,2,Petrol,2023,7100,73504,101,2022-04-10,Un Sold,,5785,,,Agent C,5,0,Average
0908151d-3709-4ff9-a647-497b0daac9cf,Distributor B,Location X,Model Y,Manufacturer B,SUV,Blue,Automatic,2,4,Diesel,2023,7700,54154,90,2024-03-24,Un Sold,,5741,,,Agent A,3,0,Good
da3069f7-8822-498e-8b5f-0bfea3e4bdf6,Distributor D,Location W,Model Y,Manufacturer A,Truck,Black,Manual,4,4,Diesel,2022,7300,316539,100,2021-09-26,Un Sold,,5774,,,Agent C,5,0,Average
516347f6-93f9-45b9-9b96-0a47dbb6f86e,Distributor C,Location Z,Model Y,Manufacturer A,SUV,Blue,Manual,5,4,Petrol,2018,8100,73869,102,2015-06-27,Un Sold,,6753,,,Agent B,3,0,Excellent
db1c7246-e6ee-466c-95ea-22845f5f3b6c,Distributor B,Location X,Model Z,Manufacturer A,Truck,Red,Manual,4,5,Petrol,2017,7700,29319,107,2018-08-25,Un Sold,,6751,,,Agent B,5,0,Excellent
037d86bf-a0fc-4f97-bb78-9733eb8ae7f3,Distributor C,Location X,Model X,Manufacturer B,Hatchback,Red,Manual,2,4,Petrol,2018,6600,74058,103,2022-06-08,Un Sold,,5047,,,Agent E,3,0,Average
c543da79-1c64-4bc3-a4de-4437337fb03e,Distributor A,Location Z,Model Y,Manufacturer A,Truck,Gray,Manual,4,4,Electric,2018,9100,66419,107,2024-03-31,Sold,2024-06-27,8277,8276,-0.012081672103419113,Agent C,3,0,Excellent
c13b4b64-8145-4446-8169-6f067fad2e32,Distributor A,Location W,Model Y,Manufacturer C,Truck,Red,Automatic,7,2,Petrol,2016,7800,3479,100,2024-06-02,Sold,2024-08-31,6027,6022,-0.08296001327360213,Agent E,5,0,Good
b8b58d0a-62f7-4fcd-93bb-8c2c5b9a86e4,Distributor B,Location Z,Model X,Manufacturer B,Truck,Blue,Automatic,5,5,Diesel,2019,7600,755215,103,2023-11-27,Sold,2024-02-07,6047,6032,-0.2480568877129155,Agent D,5,0,Good
87508108-813d-4d6a-885a-d769d1589cd1,Distributor A,Location Z,Model X,Manufacturer A,Truck,Blue,Manual,5,5,Hybrid,2023,8100,63229,104,2019-07-24,Un Sold,,7300,,,Agent E,1,0,Average
fb7a70e1-d182-4afd-861d-39c335002a07,Distributor C,Location W,Model Z,Manufacturer C,Convertible,Blue,Manual,4,4,Electric,2016,10800,65438,168,2023-03-25,Un Sold,,9964,,,Agent D,4,0,Good
9ebc4619-002d-4d78-b6b9-405666335362,Distributor B,Location Y,Model X,Manufacturer B,SUV,Red,Automatic,5,4,Electric,2018,9600,23254,92,2019-10-16,Un Sold,,8894,,,Agent A,5,0,Excellent
735e8ee5-e920-4dac-a3bb-7284dc42d4d8,Distributor D,Location X,Model Y,Manufacturer C,Truck,Black,Manual,5,4,Hybrid,2024,8000,294783,100,2015-02-07,Un Sold,,6040,,,Agent D,5,0,Good
